[UE1] [2025-11-19 04:51:52] [  5]  51.00-52.00  sec  3.58 MBytes  30.0 Mbits/sec  0.175 ms  0/2568 (0%)
[UE1] [2025-11-19 04:51:53] [  5]  52.00-53.00  sec  3.58 MBytes  30.0 Mbits/sec  0.098 ms  0/2569 (0%)
[UE1] [2025-11-19 04:51:54] [  5]  53.00-54.00  sec  3.58 MBytes  30.0 Mbits/sec  0.108 ms  0/2568 (0%)
[UE1] [2025-11-19 04:51:55] [  5]  54.00-55.00  sec  3.58 MBytes  30.0 Mbits/sec  0.091 ms  0/2571 (0%)
[UE1] [2025-11-19 04:51:56] [  5]  55.00-56.00  sec  3.57 MBytes  30.0 Mbits/sec  0.101 ms  0/2566 (0%)
[UE1] [2025-11-19 04:51:57] [  5]  56.00-57.00  sec  3.58 MBytes  30.0 Mbits/sec  0.120 ms  0/2570 (0%)
[UE1] [2025-11-19 04:51:58] [  5]  57.00-58.00  sec  3.57 MBytes  30.0 Mbits/sec  0.096 ms  0/2567 (0%)
[UE1] [2025-11-19 04:51:59] [  5]  58.00-59.00  sec  3.58 MBytes  30.0 Mbits/sec  0.094 ms  0/2569 (0%)
[UE1] [2025-11-19 04:52:00] [  5]  59.00-60.00  sec  3.58 MBytes  30.0 Mbits/sec  0.169 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:03] [  5]   0.00-1.00   sec  3.72 MBytes  31.2 Mbits/sec  0.091 ms  0/2675 (0%)
[UE1] [2025-11-19 04:52:04] [  5]   1.00-2.00   sec  3.58 MBytes  30.0 Mbits/sec  0.104 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:05] [  5]   2.00-3.00   sec  3.58 MBytes  30.0 Mbits/sec  0.104 ms  0/2569 (0%)
[UE1] [2025-11-19 04:52:06] [  5]   3.00-4.00   sec  3.57 MBytes  30.0 Mbits/sec  0.106 ms  0/2567 (0%)
[UE1] [2025-11-19 04:52:07] [  5]   4.00-5.00   sec  3.58 MBytes  30.0 Mbits/sec  0.098 ms  0/2570 (0%)
[UE1] [2025-11-19 04:52:08] [  5]   5.00-6.00   sec  3.58 MBytes  30.0 Mbits/sec  0.117 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:09] [  5]   6.00-7.00   sec  3.58 MBytes  30.0 Mbits/sec  0.145 ms  0/2569 (0%)
[UE1] [2025-11-19 04:52:10] [  5]   7.00-8.00   sec  3.57 MBytes  30.0 Mbits/sec  0.151 ms  0/2565 (0%)
[UE1] [2025-11-19 04:52:11] [  5]   8.00-9.00   sec  3.58 MBytes  30.0 Mbits/sec  0.174 ms  0/2571 (0%)
[UE1] [2025-11-19 04:52:12] [  5]   9.00-10.00  sec  3.57 MBytes  30.0 Mbits/sec  0.175 ms  0/2567 (0%)
[UE1] [2025-11-19 04:52:13] [  5]  10.00-11.00  sec  3.58 MBytes  30.0 Mbits/sec  0.087 ms  0/2571 (0%)
[UE1] [2025-11-19 04:52:14] [  5]  11.00-12.00  sec  3.58 MBytes  30.0 Mbits/sec  0.139 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:15] [  5]  12.00-13.00  sec  3.58 MBytes  30.0 Mbits/sec  0.137 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:16] [  5]  13.00-14.00  sec  3.58 MBytes  30.0 Mbits/sec  0.119 ms  0/2569 (0%)
[UE1] [2025-11-19 04:52:17] [  5]  14.00-15.00  sec  3.58 MBytes  30.0 Mbits/sec  0.124 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:18] [  5]  15.00-16.00  sec  3.58 MBytes  30.0 Mbits/sec  0.136 ms  0/2569 (0%)
[UE1] [2025-11-19 04:52:19] [  5]  16.00-17.00  sec  3.58 MBytes  30.0 Mbits/sec  0.140 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:20] [  5]  17.00-18.00  sec  3.58 MBytes  30.0 Mbits/sec  0.110 ms  0/2569 (0%)
[UE1] [2025-11-19 04:52:21] [  5]  18.00-19.00  sec  3.58 MBytes  30.0 Mbits/sec  0.111 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:22] [  5]  19.00-20.00  sec  3.58 MBytes  30.0 Mbits/sec  0.106 ms  0/2569 (0%)
[UE1] [2025-11-19 04:52:23] [  5]  20.00-21.00  sec  3.58 MBytes  30.0 Mbits/sec  0.162 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:24] [  5]  21.00-22.00  sec  3.58 MBytes  30.0 Mbits/sec  0.110 ms  0/2569 (0%)
[UE1] [2025-11-19 04:52:25] [  5]  22.00-23.00  sec  3.58 MBytes  30.0 Mbits/sec  0.162 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:26] [  5]  23.00-24.00  sec  3.58 MBytes  30.0 Mbits/sec  0.117 ms  0/2570 (0%)
[UE1] [2025-11-19 04:52:27] [  5]  24.00-25.00  sec  3.58 MBytes  30.0 Mbits/sec  0.130 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:28] [  5]  25.00-26.00  sec  3.58 MBytes  30.0 Mbits/sec  0.093 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:29] [  5]  26.00-27.00  sec  3.06 MBytes  25.6 Mbits/sec  0.186 ms  0/2196 (0%)
[UE1] [2025-11-19 04:52:30] [  5]  27.00-28.00  sec  4.09 MBytes  34.4 Mbits/sec  0.130 ms  0/2941 (0%)
[UE1] [2025-11-19 04:52:31] [  5]  28.00-29.00  sec  3.58 MBytes  30.0 Mbits/sec  0.140 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:32] [  5]  29.00-30.00  sec  3.58 MBytes  30.0 Mbits/sec  0.309 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:33] [  5]  30.00-31.00  sec  3.58 MBytes  30.0 Mbits/sec  0.106 ms  0/2569 (0%)
[UE1] [2025-11-19 04:52:34] [  5]  31.00-32.00  sec  3.58 MBytes  30.0 Mbits/sec  0.133 ms  0/2569 (0%)
[UE1] [2025-11-19 04:52:35] [  5]  32.00-33.00  sec  3.58 MBytes  30.0 Mbits/sec  0.120 ms  0/2569 (0%)
[UE1] [2025-11-19 04:52:36] [  5]  33.00-34.00  sec  3.58 MBytes  30.0 Mbits/sec  0.130 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:37] [  5]  34.00-35.00  sec  3.58 MBytes  30.0 Mbits/sec  0.093 ms  0/2570 (0%)
[UE1] [2025-11-19 04:52:38] [  5]  35.00-36.00  sec  3.57 MBytes  30.0 Mbits/sec  0.102 ms  0/2567 (0%)
[UE1] [2025-11-19 04:52:39] [  5]  36.00-37.00  sec  3.58 MBytes  30.0 Mbits/sec  0.109 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:40] [  5]  37.00-38.00  sec  3.58 MBytes  30.0 Mbits/sec  0.156 ms  0/2569 (0%)
[UE1] [2025-11-19 04:52:41] [  5]  38.00-39.00  sec  3.58 MBytes  30.0 Mbits/sec  0.121 ms  0/2571 (0%)
[UE1] [2025-11-19 04:52:42] [  5]  39.00-40.00  sec  3.57 MBytes  30.0 Mbits/sec  0.123 ms  0/2566 (0%)
[UE1] [2025-11-19 04:52:43] [  5]  40.00-41.00  sec  3.58 MBytes  30.0 Mbits/sec  0.113 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:44] [  5]  41.00-42.00  sec  3.58 MBytes  30.0 Mbits/sec  0.105 ms  0/2569 (0%)
[UE1] [2025-11-19 04:52:45] [  5]  42.00-43.00  sec  3.58 MBytes  30.0 Mbits/sec  0.113 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:46] [  5]  43.00-44.00  sec  3.58 MBytes  30.0 Mbits/sec  0.083 ms  0/2569 (0%)
[UE1] [2025-11-19 04:52:47] [  5]  44.00-45.00  sec  3.58 MBytes  30.0 Mbits/sec  0.141 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:48] [  5]  45.00-46.00  sec  3.58 MBytes  30.0 Mbits/sec  0.114 ms  0/2569 (0%)
[UE1] [2025-11-19 04:52:49] [  5]  46.00-47.00  sec  3.58 MBytes  30.0 Mbits/sec  0.168 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:50] [  5]  47.00-48.00  sec  3.58 MBytes  30.0 Mbits/sec  0.142 ms  0/2569 (0%)
[UE1] [2025-11-19 04:52:51] [  5]  48.00-49.00  sec  3.58 MBytes  30.0 Mbits/sec  0.126 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:52] [  5]  49.00-50.00  sec  3.58 MBytes  30.0 Mbits/sec  0.112 ms  0/2569 (0%)
[UE1] [2025-11-19 04:52:53] [  5]  50.00-51.00  sec  3.58 MBytes  30.0 Mbits/sec  0.115 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:54] [  5]  51.00-52.00  sec  3.58 MBytes  30.0 Mbits/sec  0.118 ms  0/2569 (0%)
[UE1] [2025-11-19 04:52:55] [  5]  52.00-53.00  sec  3.58 MBytes  30.0 Mbits/sec  0.083 ms  0/2568 (0%)
[UE1] [2025-11-19 04:52:56] [  5]  53.00-54.00  sec  3.58 MBytes  30.0 Mbits/sec  0.111 ms  0/2569 (0%)
[UE1] [2025-11-19 04:52:57] [  5]  54.00-55.00  sec  3.57 MBytes  30.0 Mbits/sec  0.181 ms  0/2566 (0%)
[UE1] [2025-11-19 04:52:58] [  5]  55.00-56.00  sec  3.58 MBytes  30.0 Mbits/sec  0.085 ms  0/2571 (0%)
[UE1] [2025-11-19 04:52:59] [  5]  56.00-57.00  sec  3.58 MBytes  30.0 Mbits/sec  0.082 ms  0/2568 (0%)
[UE1] [2025-11-19 04:53:00] [  5]  57.00-58.00  sec  3.58 MBytes  30.0 Mbits/sec  0.118 ms  0/2569 (0%)
[UE1] [2025-11-19 04:53:01] [  5]  58.00-59.00  sec  3.58 MBytes  30.0 Mbits/sec  0.107 ms  0/2568 (0%)
[UE1] [2025-11-19 04:53:02] [  5]  59.00-60.00  sec  3.58 MBytes  30.0 Mbits/sec  0.117 ms  0/2569 (0%)
[UE1] [2025-11-19 04:53:06] [  5]   0.00-1.00   sec  3.74 MBytes  31.4 Mbits/sec  0.110 ms  0/2687 (0%)
[UE1] [2025-11-19 04:53:07] [  5]   1.00-2.00   sec  3.57 MBytes  30.0 Mbits/sec  0.143 ms  0/2566 (0%)
[UE1] [2025-11-19 04:53:08] [  5]   2.00-3.00   sec  3.58 MBytes  30.0 Mbits/sec  0.143 ms  0/2569 (0%)
[UE1] [2025-11-19 04:53:09] [  5]   3.00-4.00   sec  3.58 MBytes  30.0 Mbits/sec  0.126 ms  0/2569 (0%)
[UE1] [2025-11-19 04:53:10] [  5]   4.00-5.00   sec  3.58 MBytes  30.0 Mbits/sec  0.140 ms  0/2570 (0%)
[UE1] [2025-11-19 04:53:11] [  5]   5.00-6.00   sec  3.57 MBytes  30.0 Mbits/sec  0.151 ms  0/2567 (0%)
[UE1] [2025-11-19 04:53:12] [  5]   6.00-7.00   sec  3.58 MBytes  30.0 Mbits/sec  0.091 ms  0/2568 (0%)
[UE1] [2025-11-19 04:53:13] [  5]   7.00-8.00   sec  3.58 MBytes  30.0 Mbits/sec  0.143 ms  0/2568 (0%)
[UE1] [2025-11-19 04:53:14] [  5]   8.00-9.00   sec  3.58 MBytes  30.0 Mbits/sec  0.121 ms  0/2571 (0%)
[UE1] [2025-11-19 04:53:15] [  5]   9.00-10.00  sec  3.57 MBytes  30.0 Mbits/sec  0.099 ms  0/2567 (0%)
[UE1] [2025-11-19 04:53:16] [  5]  10.00-11.00  sec  3.58 MBytes  30.0 Mbits/sec  0.102 ms  0/2568 (0%)
[UE1] [2025-11-19 04:53:17] [  5]  11.00-12.00  sec  3.58 MBytes  30.0 Mbits/sec  0.139 ms  0/2568 (0%)
[UE1] [2025-11-19 04:53:18] [  5]  12.00-13.00  sec  3.58 MBytes  30.0 Mbits/sec  0.091 ms  0/2569 (0%)
[UE1] [2025-11-19 04:53:19] [  5]  13.00-14.00  sec  3.58 MBytes  30.0 Mbits/sec  0.122 ms  0/2571 (0%)
[UE1] [2025-11-19 04:53:20] [  5]  14.00-15.00  sec  3.57 MBytes  30.0 Mbits/sec  0.142 ms  0/2566 (0%)
[UE1] [2025-11-19 04:53:21] [  5]  15.00-16.00  sec  3.58 MBytes  30.0 Mbits/sec  0.130 ms  0/2570 (0%)
[UE1] [2025-11-19 04:53:22] [  5]  16.00-17.00  sec  3.58 MBytes  30.0 Mbits/sec  0.111 ms  0/2569 (0%)
[UE1] [2025-11-19 04:53:23] [  5]  17.00-18.00  sec  3.58 MBytes  30.0 Mbits/sec  0.162 ms  0/2569 (0%)
[UE1] [2025-11-19 04:53:24] [  5]  18.00-19.00  sec  3.58 MBytes  30.0 Mbits/sec  0.144 ms  0/2568 (0%)
[UE1] [2025-11-19 04:53:25] [  5]  19.00-20.00  sec  3.58 MBytes  30.0 Mbits/sec  0.155 ms  0/2568 (0%)
[UE1] [2025-11-19 04:53:26] [  5]  20.00-21.00  sec  3.01 MBytes  25.3 Mbits/sec  5.209 ms  0/2163 (0%)
[UE1] [2025-11-19 04:53:27] [  5]  21.00-22.00  sec  3.70 MBytes  31.0 Mbits/sec  0.090 ms  315/2972 (11%)
[UE1] [2025-11-19 04:53:28] [  5]  22.00-23.00  sec  3.58 MBytes  30.0 Mbits/sec  0.136 ms  0/2569 (0%)
[UE1] [2025-11-19 04:53:29] [  5]  23.00-24.00  sec  3.58 MBytes  30.0 Mbits/sec  0.139 ms  0/2568 (0%)
[UE1] [2025-11-19 04:53:30] [  5]  24.00-25.00  sec  3.58 MBytes  30.0 Mbits/sec  0.119 ms  0/2569 (0%)
[UE1] [2025-11-19 04:53:31] [  5]  25.00-26.00  sec  3.58 MBytes  30.0 Mbits/sec  0.140 ms  0/2569 (0%)
[UE1] [2025-11-19 04:53:32] [  5]  26.00-27.00  sec  3.58 MBytes  30.0 Mbits/sec  0.138 ms  0/2568 (0%)
[UE1] [2025-11-19 04:53:33] [  5]  27.00-28.00  sec  3.58 MBytes  30.0 Mbits/sec  0.101 ms  0/2568 (0%)
[UE1] [2025-11-19 04:53:34] [  5]  28.00-29.00  sec  3.58 MBytes  30.0 Mbits/sec  0.140 ms  0/2569 (0%)
[UE1] [2025-11-19 04:53:35] [  5]  29.00-30.00  sec  3.58 MBytes  30.0 Mbits/sec  0.136 ms  0/2571 (0%)
[UE1] [2025-11-19 04:53:36] [  5]  30.00-31.00  sec  3.57 MBytes  30.0 Mbits/sec  0.149 ms  0/2566 (0%)
[UE1] [2025-11-19 04:53:37] [  5]  31.00-32.00  sec  3.58 MBytes  30.0 Mbits/sec  0.132 ms  0/2568 (0%)
[UE1] [2025-11-19 04:53:38] [  5]  32.00-33.00  sec  3.58 MBytes  30.0 Mbits/sec  0.153 ms  0/2571 (0%)
[UE1] [2025-11-19 04:53:39] [  5]  33.00-34.00  sec  3.58 MBytes  30.0 Mbits/sec  0.078 ms  0/2569 (0%)
[UE1] [2025-11-19 04:53:40] [  5]  34.00-35.00  sec  3.58 MBytes  30.0 Mbits/sec  0.115 ms  0/2568 (0%)
[UE1] [2025-11-19 04:53:41] [  5]  35.00-36.00  sec  3.57 MBytes  30.0 Mbits/sec  0.176 ms  0/2566 (0%)
[UE1] [2025-11-19 04:53:42] [  5]  36.00-37.00  sec  3.58 MBytes  30.0 Mbits/sec  0.131 ms  0/2569 (0%)
[UE1] [2025-11-19 04:53:43] [  5]  37.00-38.00  sec  3.58 MBytes  30.0 Mbits/sec  0.083 ms  0/2568 (0%)
[UE1] [2025-11-19 04:53:44] [  5]  38.00-39.00  sec  3.58 MBytes  30.0 Mbits/sec  0.105 ms  0/2571 (0%)
[UE1] [2025-11-19 04:53:45] [  5]  39.00-40.00  sec  3.58 MBytes  30.0 Mbits/sec  0.103 ms  0/2569 (0%)
[UE1] [2025-11-19 04:53:46] [  5]  40.00-41.00  sec  3.58 MBytes  30.0 Mbits/sec  0.109 ms  0/2568 (0%)
[UE1] [2025-11-19 04:53:47] [  5]  41.00-42.00  sec  3.58 MBytes  30.0 Mbits/sec  0.078 ms  0/2568 (0%)
[UE1] [2025-11-19 04:53:48] [  5]  42.00-43.00  sec  3.58 MBytes  30.0 Mbits/sec  0.078 ms  0/2569 (0%)
[UE1] [2025-11-19 04:53:49] [  5]  43.00-44.00  sec  3.57 MBytes  30.0 Mbits/sec  0.090 ms  0/2566 (0%)
[UE1] [2025-11-19 04:53:50] [  5]  44.00-45.00  sec  3.58 MBytes  30.0 Mbits/sec  0.083 ms  0/2568 (0%)
[UE1] [2025-11-19 04:53:51] [  5]  45.00-46.00  sec  3.58 MBytes  30.0 Mbits/sec  0.137 ms  0/2572 (0%)
[UE1] [2025-11-19 04:53:52] [  5]  46.00-47.00  sec  3.57 MBytes  29.9 Mbits/sec  0.127 ms  0/2563 (0%)
[UE1] [2025-11-19 04:53:53] [  5]  47.00-48.00  sec  3.58 MBytes  30.1 Mbits/sec  0.155 ms  0/2574 (0%)
[UE1] [2025-11-19 04:53:54] [  5]  48.00-49.00  sec  3.57 MBytes  30.0 Mbits/sec  0.114 ms  0/2566 (0%)
[UE1] [2025-11-19 04:53:55] [  5]  49.00-50.00  sec  3.58 MBytes  30.0 Mbits/sec  0.115 ms  0/2571 (0%)
[UE1] [2025-11-19 04:53:56] [  5]  50.00-51.00  sec  3.57 MBytes  30.0 Mbits/sec  0.164 ms  0/2566 (0%)
[UE1] [2025-11-19 04:53:57] [  5]  51.00-52.00  sec  3.58 MBytes  30.0 Mbits/sec  0.079 ms  0/2571 (0%)
[UE1] [2025-11-19 04:53:58] [  5]  52.00-53.00  sec  3.57 MBytes  30.0 Mbits/sec  0.105 ms  0/2566 (0%)
[UE1] [2025-11-19 04:53:59] [  5]  53.00-54.00  sec  3.58 MBytes  30.0 Mbits/sec  0.110 ms  0/2570 (0%)
[UE1] [2025-11-19 04:54:00] [  5]  54.00-55.00  sec  3.02 MBytes  25.3 Mbits/sec  0.382 ms  0/2166 (0%)
[UE1] [2025-11-19 04:54:01] [  5]  55.00-56.00  sec  4.14 MBytes  34.7 Mbits/sec  0.121 ms  0/2971 (0%)
[UE1] [2025-11-19 04:54:02] [  5]  56.00-57.00  sec  3.58 MBytes  30.0 Mbits/sec  0.095 ms  0/2569 (0%)
[UE1] [2025-11-19 04:54:03] [  5]  57.00-58.00  sec  3.58 MBytes  30.0 Mbits/sec  0.121 ms  0/2568 (0%)
[UE1] [2025-11-19 04:54:04] [  5]  58.00-59.00  sec  3.57 MBytes  30.0 Mbits/sec  0.127 ms  0/2566 (0%)
[UE1] [2025-11-19 04:54:05] [  5]  59.00-60.00  sec  3.58 MBytes  30.0 Mbits/sec  0.152 ms  0/2569 (0%)
[UE1] [2025-11-19 04:54:08] [  5]   0.00-1.00   sec  3.73 MBytes  31.3 Mbits/sec  0.120 ms  0/2677 (0%)
[UE1] [2025-11-19 04:54:09] [  5]   1.00-2.00   sec  3.58 MBytes  30.0 Mbits/sec  0.117 ms  0/2569 (0%)
[UE1] [2025-11-19 04:54:10] [  5]   2.00-3.00   sec  3.58 MBytes  30.0 Mbits/sec  0.115 ms  0/2568 (0%)
[UE1] [2025-11-19 04:54:11] [  5]   3.00-4.00   sec  3.58 MBytes  30.0 Mbits/sec  0.122 ms  0/2569 (0%)
[UE1] [2025-11-19 04:54:12] [  5]   4.00-5.00   sec  3.58 MBytes  30.0 Mbits/sec  0.111 ms  0/2568 (0%)
[UE1] [2025-11-19 04:54:13] [  5]   5.00-6.00   sec  3.58 MBytes  30.0 Mbits/sec  0.084 ms  0/2569 (0%)
[UE1] [2025-11-19 04:54:14] [  5]   6.00-7.00   sec  3.58 MBytes  30.0 Mbits/sec  0.118 ms  0/2568 (0%)
[UE1] [2025-11-19 04:54:15] [  5]   7.00-8.00   sec  3.58 MBytes  30.0 Mbits/sec  0.108 ms  0/2569 (0%)
[UE1] [2025-11-19 04:54:16] [  5]   8.00-9.00   sec  3.58 MBytes  30.0 Mbits/sec  0.122 ms  0/2568 (0%)
[UE1] [2025-11-19 04:54:17] [  5]   9.00-10.00  sec  3.58 MBytes  30.0 Mbits/sec  0.129 ms  0/2569 (0%)
[UE1] [2025-11-19 04:54:18] [  5]  10.00-11.00  sec  3.58 MBytes  30.0 Mbits/sec  0.134 ms  0/2568 (0%)
[UE1] [2025-11-19 04:54:19] [  5]  11.00-12.00  sec  3.58 MBytes  30.0 Mbits/sec  0.100 ms  0/2569 (0%)
[UE1] [2025-11-19 04:54:20] [  5]  12.00-13.00  sec  3.58 MBytes  30.0 Mbits/sec  0.106 ms  0/2568 (0%)
[UE1] [2025-11-19 04:54:21] [  5]  13.00-14.00  sec  3.58 MBytes  30.0 Mbits/sec  0.167 ms  0/2569 (0%)
[UE1] [2025-11-19 04:54:22] [  5]  14.00-15.00  sec  3.07 MBytes  25.7 Mbits/sec  0.163 ms  0/2203 (0%)
[UE1] [2025-11-19 04:54:23] [  5]  15.00-16.00  sec  4.08 MBytes  34.3 Mbits/sec  0.133 ms  0/2933 (0%)
[UE1] [2025-11-19 04:54:24] [  5]  16.00-17.00  sec  3.58 MBytes  30.0 Mbits/sec  0.128 ms  0/2569 (0%)
[UE1] [2025-11-19 04:54:25] [  5]  17.00-18.00  sec  3.58 MBytes  30.0 Mbits/sec  0.119 ms  0/2569 (0%)
[UE1] [2025-11-19 04:54:26] [  5]  18.00-19.00  sec  3.58 MBytes  30.0 Mbits/sec  0.107 ms  0/2568 (0%)
[UE1] [2025-11-19 04:54:27] [  5]  19.00-20.00  sec  3.58 MBytes  30.0 Mbits/sec  0.108 ms  0/2568 (0%)
[UE1] [2025-11-19 04:54:28] [  5]  20.00-21.00  sec  3.58 MBytes  30.0 Mbits/sec  0.159 ms  0/2569 (0%)
[UE1] [2025-11-19 04:54:29] [  5]  21.00-22.00  sec  3.57 MBytes  30.0 Mbits/sec  0.083 ms  0/2566 (0%)
[UE1] [2025-11-19 04:54:30] [  5]  22.00-23.00  sec  3.58 MBytes  30.0 Mbits/sec  0.122 ms  0/2571 (0%)
[UE1] [2025-11-19 04:54:31] [  5]  23.00-24.00  sec  3.58 MBytes  30.0 Mbits/sec  0.124 ms  0/2569 (0%)
[UE1] [2025-11-19 04:54:32] [  5]  24.00-25.00  sec  3.58 MBytes  30.0 Mbits/sec  0.138 ms  0/2570 (0%)
[UE1] [2025-11-19 04:54:33] [  5]  25.00-26.00  sec  3.57 MBytes  30.0 Mbits/sec  0.117 ms  0/2566 (0%)
[UE1] [2025-11-19 04:54:34] [  5]  26.00-27.00  sec  3.58 MBytes  30.0 Mbits/sec  0.134 ms  0/2569 (0%)
[UE1] [2025-11-19 04:54:35] [  5]  27.00-28.00  sec  3.58 MBytes  30.0 Mbits/sec  0.117 ms  0/2569 (0%)
[UE1] [2025-11-19 04:54:36] [  5]  28.00-29.00  sec  3.58 MBytes  30.0 Mbits/sec  0.147 ms  0/2568 (0%)
[UE1] [2025-11-19 04:54:37] [  5]  29.00-30.00  sec  3.58 MBytes  30.0 Mbits/sec  0.097 ms  0/2568 (0%)
[UE1] [2025-11-19 04:54:38] [  5]  30.00-31.00  sec  3.58 MBytes  30.0 Mbits/sec  0.150 ms  0/2569 (0%)
[UE1] [2025-11-19 04:54:39] [  5]  31.00-32.00  sec  3.58 MBytes  30.0 Mbits/sec  0.120 ms  0/2568 (0%)
[UE1] [2025-11-19 04:54:40] [  5]  32.00-33.00  sec  3.58 MBytes  30.0 Mbits/sec  0.131 ms  0/2569 (0%)
[UE1] [2025-11-19 04:54:41] [  5]  33.00-34.00  sec  3.58 MBytes  30.0 Mbits/sec  0.115 ms  0/2568 (0%)
[UE1] [2025-11-19 04:54:42] [  5]  34.00-35.00  sec  3.58 MBytes  30.0 Mbits/sec  0.075 ms  0/2569 (0%)
[UE1] [2025-11-19 04:54:43] [  5]  35.00-36.00  sec  3.58 MBytes  30.0 Mbits/sec  0.107 ms  0/2568 (0%)
[UE1] [2025-11-19 04:54:44] [  5]  36.00-37.00  sec  3.58 MBytes  30.0 Mbits/sec  0.124 ms  0/2569 (0%)
[UE1] [2025-11-19 04:54:45] [  5]  37.00-38.00  sec  3.58 MBytes  30.0 Mbits/sec  0.081 ms  0/2568 (0%)
[UE1] [2025-11-19 04:54:46] [  5]  38.00-39.00  sec  3.58 MBytes  30.0 Mbits/sec  0.099 ms  0/2569 (0%)
[UE1] [2025-11-19 04:55:09] [  5]   0.00-1.00   sec  3.71 MBytes  31.1 Mbits/sec  0.109 ms  0/2664 (0%)
[UE1] [2025-11-19 04:55:10] [  5]   1.00-2.00   sec  3.58 MBytes  30.0 Mbits/sec  0.154 ms  0/2569 (0%)
[UE1] [2025-11-19 04:55:11] [  5]   2.00-3.00   sec  3.58 MBytes  30.0 Mbits/sec  0.095 ms  0/2568 (0%)
[UE1] [2025-11-19 04:55:12] [  5]   3.00-4.00   sec  3.58 MBytes  30.0 Mbits/sec  0.124 ms  0/2569 (0%)
[UE1] [2025-11-19 04:55:13] [  5]   4.00-5.00   sec  3.58 MBytes  30.0 Mbits/sec  0.115 ms  0/2571 (0%)
[UE1] [2025-11-19 04:55:14] [  5]   5.00-6.00   sec  3.57 MBytes  30.0 Mbits/sec  0.122 ms  0/2566 (0%)
[UE1] [2025-11-19 04:55:15] [  5]   6.00-7.00   sec  3.58 MBytes  30.0 Mbits/sec  0.120 ms  0/2568 (0%)
[UE1] [2025-11-19 04:55:16] [  5]   7.00-8.00   sec  3.58 MBytes  30.0 Mbits/sec  0.090 ms  0/2569 (0%)
[UE1] [2025-11-19 04:55:17] [  5]   8.00-9.00   sec  3.58 MBytes  30.0 Mbits/sec  0.114 ms  0/2568 (0%)
[UE1] [2025-11-19 04:55:18] [  5]   9.00-10.00  sec  3.58 MBytes  30.0 Mbits/sec  0.125 ms  0/2569 (0%)
[UE1] [2025-11-19 04:55:19] [  5]  10.00-11.00  sec  3.58 MBytes  30.0 Mbits/sec  0.146 ms  0/2569 (0%)
[UE1] [2025-11-19 04:55:20] [  5]  11.00-12.00  sec  3.58 MBytes  30.0 Mbits/sec  0.134 ms  0/2570 (0%)
[UE1] [2025-11-19 04:55:21] [  5]  12.00-13.00  sec  3.57 MBytes  30.0 Mbits/sec  0.084 ms  0/2566 (0%)
[UE1] [2025-11-19 04:55:22] [  5]  13.00-14.00  sec  3.58 MBytes  30.0 Mbits/sec  0.119 ms  0/2570 (0%)
[UE1] [2025-11-19 04:55:23] [  5]  14.00-15.00  sec  3.58 MBytes  30.0 Mbits/sec  0.107 ms  0/2570 (0%)
[UE1] [2025-11-19 04:55:24] [  5]  15.00-16.00  sec  3.57 MBytes  30.0 Mbits/sec  0.138 ms  0/2566 (0%)
[UE1] [2025-11-19 04:55:25] [  5]  16.00-17.00  sec  3.58 MBytes  30.0 Mbits/sec  0.103 ms  0/2568 (0%)
[UE1] [2025-11-19 04:55:26] [  5]  17.00-18.00  sec  3.58 MBytes  30.0 Mbits/sec  0.124 ms  0/2571 (0%)
[UE1] [2025-11-19 04:55:27] [  5]  18.00-19.00  sec  3.57 MBytes  30.0 Mbits/sec  0.129 ms  0/2566 (0%)
[UE1] [2025-11-19 04:55:28] [  5]  19.00-20.00  sec  3.58 MBytes  30.0 Mbits/sec  0.116 ms  0/2569 (0%)
[UE1] [2025-11-19 04:55:29] [  5]  20.00-21.00  sec  3.58 MBytes  30.0 Mbits/sec  0.131 ms  0/2568 (0%)
[UE1] [2025-11-19 04:55:30] [  5]  21.00-22.00  sec  2.64 MBytes  22.2 Mbits/sec  7.648 ms  0/1898 (0%)
[UE1] [2025-11-19 04:55:31] [  5]  22.00-23.00  sec  4.51 MBytes  37.8 Mbits/sec  0.087 ms  0/3239 (0%)
